question_id,model,P@1,P@3,P@5,P@10,Recall@1,Recall@3,Recall@5,Recall@10,NDCG@1,NDCG@3,NDCG@5,NDCG@10,MRR,MAP
q6,gte,0.834282422953051,0.7069661784418448,0.47292986283630695,0.2396653518695676,0.1437855154084876,0.3724797278427558,0.40933392240617233,0.5691644900236591,0.8970803432234646,0.9560522450492666,0.9585945554678365,1.0,0.9865075963145871,0.9984820553797988
q7,gte,0.8507970763050141,0.6762064495565111,0.4870484239810246,0.30205629341264195,0.14089492235614232,0.37822583798934184,0.43372508711219404,0.5607900446304542,0.9033621539702934,0.982949026409323,0.9659845631623002,1.0,0.9979969231722849,1.0
q8,gte,0.9353417125053798,0.7115212606226966,0.454087723857975,0.25617979403609487,0.20578495603013086,0.3681488806171779,0.41877906400907844,0.5596988487492512,0.9213101759715884,0.9777690769139714,0.9835560660159607,0.9376282767293393,0.975850276891285,0.9270060507814557
q9,gte,0.8104065985582781,0.7043696222533298,0.4366893942829457,0.30785956128326897,0.16908394455023998,0.40742973125667553,0.3482194302804286,0.615827458131843,0.9771171997586288,0.9343556694648968,0.9678118962314438,1.0,0.9891588216703321,1.0
q10,gte,0.8721442699055145,0.6735708726171321,0.5049329488270475,0.30004061014928757,0.1544992112982277,0.36047606941924776,0.3937258106731245,0.5610615608216072,0.9483841626427064,0.9815322558635938,0.9598369373896612,0.9516881921054824,0.9578227721203106,0.9527425613664829
q11,gte,0.8096411462126141,0.6299091353570736,0.4588135105111922,0.2770703647464257,0.15992979139735192,0.2627930964858189,0.4144568040742882,0.5137167754944917,0.9420444078876061,0.9560915975676288,0.9676515745877702,0.9236247526335319,0.9743235177953075,0.9371464723852084
q12,gte,0.8317529122485667,0.6938633356503938,0.4909492249591891,0.2821185091143234,0.1695314070391521,0.3443600161439051,0.4093353284136771,0.5485956144101619,0.9415222393884095,0.9381697534019646,0.9322906928450091,0.9728738713294239,0.9998844464425571,0.9617096155565844
q13,gte,0.8414755610830618,0.7033188489552153,0.4172053659881387,0.22337303977220646,0.11864175702862156,0.3635733299237544,0.44733503054698354,0.6453544471622951,0.9665858710496207,0.9381564646574859,0.963186879075343,0.9602122494628832,0.9773894144536798,0.9617958636168112
q14,gte,0.838049803596885,0.6743516968338076,0.472129459110114,0.28751918647829994,0.2011277210316617,0.37920559839232953,0.4309653632984497,0.5822440661038036,0.8968555466608773,0.951859223722009,0.9717285227193239,0.9301657196519239,1.0,0.9986596845728408
q15,gte,0.8270277016427978,0.6372459953051801,0.5063318104773857,0.2778539068858041,0.1613700293298934,0.3584755333675504,0.41527029768274004,0.533860856537861,0.9716122355208144,0.9060666076683989,0.9326993969921025,0.9851362705436237,0.9268227366933114,0.9951583712474348
q16,gte,0.8165658398620509,0.6958250212152617,0.48484317831707213,0.2517630832275657,0.1273695189927464,0.3696226472315844,0.3988264784312939,0.5921770479963457,0.9220873715180132,0.9379141367506446,0.9783835060497313,0.9928140795867666,1.0,1.0
q17,gte,0.8498436487122607,0.6874638583666843,0.4768649405398522,0.30384095527292,0.118879376328765,0.3062806063452793,0.4026114365321395,0.5699157016779383,0.8984117371382393,0.9797875256603309,0.9985329874761607,1.0,0.9836649178296638,0.9635950396837925
q18,gte,0.8593928517819122,0.7212223078993745,0.43837382612917697,0.32582173837609285,0.224448743714005,0.3773092319864186,0.3756958206147467,0.5842898298778434,0.9448570705200566,0.9545899292090256,0.980229874117215,0.9715965875347293,0.9651669645696641,0.9818184199485019
q19,gte,0.8160290552274303,0.6871980338625557,0.4544174504610262,0.3317231675179108,0.15317511992334853,0.33314918063554483,0.3928415167627493,0.5533701653347883,0.9562787950774702,0.9883992543651179,1.0,0.9462621405855871,0.9381609362802041,0.9564360586775059
q20,gte,0.8237538419871764,0.6723235354587165,0.43089409062769585,0.255263959636183,0.20233874123156942,0.3787452871892466,0.4000636260199271,0.5385286688066423,0.927382957406086,0.9482178065180555,0.9557264922821501,1.0,0.9918160270379877,0.938919458903641
q21,gte,0.8937081182794003,0.6885603689592246,0.44511747214210556,0.29686626679736594,0.180469001326672,0.36801191054203797,0.399743048229875,0.5821574605715228,0.9370423822830944,0.9097870402174634,0.974154492738802,1.0,1.0,1.0
q22,gte,0.9162692539699163,0.689859280807554,0.45482953063100723,0.2799791585377643,0.13072970318388477,0.2673781207794417,0.4160905906189951,0.5749027950966065,0.9324028382605118,0.9410943212127032,0.9807061159751685,0.9671076627564695,0.9562454410584205,0.9515536201473956
q23,gte,0.8842850682951955,0.6599014694452514,0.4736284131177111,0.23557061978442284,0.13680960707998321,0.34081067960837924,0.3731136543055409,0.5627077706229683,0.9971132681236782,0.9671935070720299,1.0,0.9383284309047072,0.9693122946549253,0.9668154934872728
q24,gte,0.9199627786716061,0.6942638970362599,0.4526347941535577,0.2759469191033001,0.17117777721122227,0.3823597504441669,0.3940248434316408,0.5200879853294136,0.9382554533718526,0.9776376950562036,0.970238693785755,0.9642275117290098,1.0,0.9596050685034183
q25,gte,0.8576881190078428,0.6865538439553124,0.5223146519892841,0.2287679121497276,0.1642221388360674,0.4011405356778731,0.36542609958288386,0.5565628039770717,0.9353350129920749,0.9469288286551231,0.93751984116855,1.0,0.9637296303360418,0.9682402144954769
q26,gte,0.8227233937877898,0.7412097997700986,0.47476071570840234,0.25532231070557804,0.21958981815940679,0.33358267098856886,0.410391233157853,0.5692541621869655,0.9116908115701878,0.9223642055827278,0.9563552636490618,1.0,1.0,0.9875817056547846
q27,gte,0.9071521546209413,0.6909769072011035,0.48584840313745686,0.22914929572670642,0.18267022638318275,0.4056307349757719,0.3970563357104799,0.5397476666812515,0.9433505604793839,0.9835377227268307,0.954507377939528,0.9716111771425764,0.9790589966294854,0.9376921999464134
q28,gte,0.880285804889402,0.698253121526032,0.4253534926891368,0.28775550737169314,0.16552614622502454,0.43268690747817673,0.42572079550658704,0.5567105483273759,0.9351586314947723,0.9869405489768004,0.9786807225073327,0.9560933732674719,0.9882378601466696,0.9171182887168271
q29,gte,0.80077333487015,0.6744851703462446,0.4443851221900637,0.30227625381413953,0.1174210998621476,0.3343329074338268,0.3995673074139075,0.5549003896092117,0.9842371164013243,0.9700130207102604,0.9489100645607479,1.0,0.9646642859724934,0.9350323391599757
q30,gte,0.8463288727842517,0.6544623034480626,0.4243138943815134,0.27923533267429473,0.1637195245574784,0.3674167793683638,0.4287998409149435,0.5932224617703262,0.8584832742655744,0.959270961080124,0.9111951848723505,0.9911808859617044,0.9920736357534173,0.954574778286218
q31,gte,0.8901221791238355,0.7384966249132481,0.40944121675030326,0.2924973744514905,0.16532449912740707,0.3580881664693806,0.35936487911277515,0.5855787692463983,0.977903911117343,0.9308454764594609,0.9228721529449146,0.9847470686335841,0.9392803970393104,0.9818904842331048
q32,gte,0.863689912760008,0.6385761658539889,0.4125004776724642,0.3053945268651612,0.15616356584844737,0.3638395129961729,0.3506365099122954,0.6348803786568451,0.9686090553698581,0.9674554531837803,1.0,0.9707693993659576,0.9651400835348949,0.9893915986791886
q33,gte,0.8849486815245928,0.6985490560688655,0.5214494884788423,0.23617462439998746,0.23219410702681104,0.378591725136088,0.3682025153833167,0.6142544635895473,0.8764660737558835,0.9283588421720526,0.9178118524264459,0.9465291439522434,1.0,1.0
q34,gte,0.8502098480459068,0.6871240915551301,0.5335465084472168,0.27350985923494525,0.15415824707972522,0.35526957284224936,0.37809696735353465,0.6025009339093574,0.8971922854028013,0.9575340411180482,0.9562530470504308,1.0,0.9302583943054175,0.9367394669763232
q35,gte,0.8721923316111678,0.6460107427671148,0.4403711171531959,0.26928114908984535,0.19454545027415907,0.3544721691627303,0.4063558551141727,0.570995793334299,0.9293897407607195,0.9464257237383905,0.9508049727005261,0.9695202861511073,0.9801770405965297,0.9975538952218354
q36,gte,0.81317215909925,0.677933618816304,0.45293945639767297,0.3427731604596781,0.14049139112393763,0.3273507942509142,0.3490691433241001,0.5854532915350887,0.8731147779551516,0.9771755809817456,0.9672269948011644,0.9882872782334271,1.0,0.970035609027722
q37,gte,0.8716899853984118,0.66203293381858,0.4626401145185671,0.2962472383711418,0.15237218570773275,0.34441744839911065,0.38629661122587333,0.5947222669595268,0.8988318410156297,0.9741413583020094,0.9358573931725811,0.942594692101456,1.0,1.0
q38,gte,0.893465288167684,0.6822853737609034,0.45746766476310013,0.2796554388832914,0.19418921465730302,0.4018286121372107,0.395977143085018,0.5660838009374162,0.8767820247328381,0.9712764917972992,0.933675510249971,0.9448437657769786,0.9805495868795652,0.9986992523070014
q39,gte,0.811135676993282,0.6939994562739071,0.43470114896754053,0.3220760219725678,0.17640299138425206,0.3231448475500284,0.41419584621593675,0.5686020156825193,0.9116206758352188,0.9208252898021072,0.9681685576229826,0.9686876136583161,0.9616420155022646,0.9551495412085019
q40,gte,0.8670619028834582,0.6565509766013675,0.4743301406870273,0.296918008427613,0.18253778688366087,0.3700339945690744,0.405424595702191,0.5962787863881934,0.9061601327065205,0.9187963527512399,1.0,1.0,0.982619260676123,0.9616697313707587
q41,gte,0.8497094528045193,0.7452057209317844,0.47549471851318553,0.28961428713261134,0.1731784631121393,0.35946382640473146,0.41543031561620536,0.5595529984005239,0.9093841061359207,0.9552435084932914,0.9811725361561686,0.9915066381937678,0.9116886641322437,0.9257738901515846
q42,gte,0.8737485976548786,0.667271903818595,0.4316684646305264,0.2862904889445257,0.18815222255042113,0.36606796831835686,0.4169902295221872,0.5817318514149085,0.9331685510847307,0.9529501790332322,0.9578661706848418,0.9421952901287177,0.9669603904375057,0.9794295191042631
q43,gte,0.8707526371808508,0.67957310447575,0.3964682219848381,0.2916780665520171,0.1585165430878502,0.3221801279369551,0.3370782563315359,0.5701758032115256,0.9245051738602549,0.9324459593072181,0.946360801827091,0.9690420682589838,0.9360631509317165,0.9811014656612475
q44,gte,0.7877425105624302,0.7104917349224393,0.4313752699069391,0.25771007955389985,0.17573288796750292,0.3763156776628633,0.4308228855524445,0.5365473940462159,0.9226424519160747,0.9357613528379224,0.9239930510955771,1.0,1.0,0.9476669713020951
q45,gte,0.8190075970940829,0.6793223454734236,0.44310774184275376,0.31045267555817846,0.14990465052115828,0.3453494840990125,0.4498020512146507,0.5384711098061183,0.9073296947699334,1.0,0.936899276120832,1.0,0.9464816564325258,0.9763968512371712
q46,gte,0.8409522419244987,0.6536382708530437,0.4683566000052619,0.3098627018203523,0.19229682348904845,0.35212241126024163,0.43039914969936527,0.5630954786078269,0.9764234083524823,0.9704030942618617,0.906638821632892,1.0,0.9838432447747038,0.9747388174990111
q47,gte,0.8710689319664878,0.6564915373938854,0.4191822405790717,0.25922444875554806,0.2130532079540812,0.3954785403491446,0.3897721354306643,0.6262208760295943,0.8848400371508455,0.9503679887287559,1.0,1.0,0.9708800163551989,1.0
q48,gte,0.8436865452632769,0.6657953943353363,0.46435441581485154,0.27285781805227244,0.12407217665948261,0.3398247556132456,0.4112775297275283,0.5471707064648569,0.9098967563499992,0.9736474676114986,0.9839446902953536,1.0,0.925786340234943,0.9542286528388002
q49,gte,0.8171227866196688,0.7193934243019561,0.4530343852705721,0.2809102547546594,0.11675249999930651,0.3626546153327346,0.3773500210172782,0.5293620036735297,0.9641051242270127,0.9150790294328014,0.9719007938363183,0.9964395085672296,0.9792597305166257,1.0
q50,gte,0.8493946982903654,0.681756811614429,0.4909091213079143,0.2260639713574333,0.16531179256617345,0.3430464024103101,0.3452037287521807,0.5238603336815143,0.9203054711312743,0.9514015117961957,0.9910412893529952,0.9660975583404438,0.9378207075831488,0.9487661523295319
q51,gte,0.7919301837770517,0.7067672205643585,0.4289233734979748,0.31388502484923747,0.12961670648284854,0.30529338184640653,0.4361155346753688,0.5574745063174399,0.9826794475836526,0.9737352509388286,0.9647254597768137,0.955147666893289,0.9912750033518843,0.972747588453548
q52,gte,0.8580956990895331,0.7256583758672869,0.45967194970757985,0.2636857719617885,0.21030935880610802,0.39686599705841225,0.3813554445292196,0.5951032125019927,0.9683536465872175,0.9189949577468746,0.9529452314533133,0.9748329420666542,0.9686332447617253,0.9726845760507589
q53,gte,0.8389664128127649,0.6835429192301378,0.44773712412746725,0.2953575583497751,0.19877001989031606,0.40118325133632016,0.44350405916563096,0.5311076436904895,0.8191763515377984,0.9213245105973102,0.9214308798726795,1.0,0.9594661094760903,1.0
q54,gte,0.9086610262196345,0.699835192777534,0.4297186304247244,0.1848196682925493,0.1764806904746169,0.4286753672755775,0.3690955064876585,0.5714259755594963,0.8891134781185064,0.9600828143779206,1.0,0.9540442746925424,0.993901483713685,0.9351030685843332
q55,gte,0.8192311276056894,0.6842935340488963,0.46400244668427104,0.32590719751581426,0.16693458415713672,0.39025526942594274,0.3323332232381314,0.6199457003086574,0.9311596237221138,0.9872552234336587,0.962709944017145,1.0,0.9390678932251848,0.9481534220805169
q56,gte,0.8371723124645328,0.7293101486580803,0.4612739412275651,0.3045770697493472,0.19560705512882726,0.30579727919045574,0.45365492909268734,0.6026233789986056,0.9121940974263483,0.9581706113762486,0.9287033099907658,0.9742825760092293,0.9662855769204439,0.9634914099401114
q57,gte,0.8610063465894374,0.6586767554385733,0.4547466869131195,0.23584806631478047,0.19973271047538899,0.31885828701752683,0.398197769485037,0.560802100537118,0.9720922824668599,0.9800662364351311,0.9412741571434444,1.0,0.9473279664005423,0.9880826577386961
q58,gte,0.9230097655477586,0.7082189243301794,0.48942419453987046,0.25172523169171335,0.23804300928775102,0.39723755279378287,0.4349491479745745,0.5384392035582881,0.9608866862727493,0.9310146523162294,0.9475719429992342,0.9851162336310417,0.9212230861300174,0.9566888661175494
q59,gte,0.8448116141742458,0.6350014914227534,0.4877959078460623,0.3266194203569947,0.11622377566750151,0.37131922805481044,0.42482792700270045,0.5745201024340902,0.9481723122621283,1.0,0.9363748510391254,0.9881528246414136,0.9902673544227054,0.9288298020016532
q60,gte,0.8838342773801012,0.7334418063821417,0.45491339089353483,0.33114045145841536,0.219331849519877,0.3764145429451262,0.31753703856892485,0.5739849181974634,0.9177769105067359,0.9692495917972834,1.0,0.9550336472128534,0.9888275459298843,1.0
q61,gte,0.8564953319484411,0.7002743040534366,0.4380050499617419,0.2648988694931082,0.1978925172085601,0.31736139305985533,0.34118307085879057,0.5623483249758753,0.8858273666527309,0.9852873883741173,0.9203226384728362,0.9600282823887414,0.9853666488906768,1.0
q62,gte,0.9245367142050216,0.6548495818941992,0.47483186330493293,0.2266980203432081,0.17513288420079445,0.3429722139606634,0.41027904083838995,0.5908974742369292,0.9340302931070381,0.9364497010967554,0.9342113626378759,0.9893873723416482,0.952214462669361,1.0
q63,gte,0.8483597919003982,0.6790056918779511,0.4886440192859738,0.28404657550658813,0.1570734192897071,0.3347099037007719,0.3928181724738999,0.6155382859781061,0.9664579888127259,0.9660400936453172,0.9420142230466297,0.9539922256629051,1.0,0.9538680277710473
q64,gte,0.8620822633892946,0.6834649952906482,0.46799799163546024,0.2988384397226443,0.1882464726886852,0.3132892689039959,0.34558313828784104,0.5511302745945452,0.9201112831095191,0.9752199503305279,0.9934308057914226,0.9684646606813277,0.9391623846724781,0.9651525777968497
q65,gte,0.8486720451304642,0.6874444032568108,0.49342124763070855,0.31711620873477975,0.1593618400374711,0.3754326642171402,0.4386976519360486,0.5383928290876565,0.912470822029447,0.9583385131073833,0.9366575995261168,1.0,0.9511473491494464,0.9334145000233527
q66,gte,0.8490469237152625,0.6626620121314044,0.4544606255493909,0.27400905994771,0.14480326757099832,0.37044538604561905,0.37629000405771046,0.5773967539105048,0.9396837960110358,0.975154494594411,0.9369042241546791,1.0,0.9997382818182968,0.9380090271977378
q67,gte,0.8870371503224598,0.6786817625925661,0.4603889058360574,0.34775503848369793,0.23811504110714013,0.3701665873611562,0.37341490036074665,0.5386616383620747,0.9338829197368254,0.911180880671773,0.9935296178063615,0.9741534820999467,0.9635425385858266,0.9615931912392534
q68,gte,0.872076159254203,0.6578522847192022,0.5164359778354226,0.24393699757218934,0.16242517194743944,0.3524361464706561,0.42516301378737037,0.5337054858325554,0.951910287372548,0.9714953987353896,0.9345177665651005,1.0,0.9279324430422312,1.0
q69,gte,0.8495732432275865,0.6529008973181903,0.5385775766612444,0.2786113313834178,0.16203873281303305,0.36441286867783285,0.39694076829309993,0.5650012542186112,0.9355108567086906,0.9740460273105014,0.9753413419949191,0.9762756608924651,1.0,0.9677901425276911
q70,gte,0.8709426104618375,0.6558262877172393,0.4705597305562836,0.31422314625715597,0.1319883111263555,0.35216361391059203,0.40982133590078884,0.5890388565538527,0.9031325670503539,0.9698033609988985,0.9274146335448646,0.9804250288525191,0.9886433446884431,0.9443518067269842
q71,gte,0.8415561574250533,0.6813940731970975,0.411647993028697,0.23597037058567752,0.16558996351419308,0.36724189902038573,0.37632779038522784,0.5840885112284723,0.9423678944990221,0.9382342932687558,1.0,0.9599349234024153,1.0,0.9782068523956389
q72,gte,0.8243968057644684,0.7278441202263095,0.4834218254463214,0.3079914360093321,0.19856765779810714,0.3375246637693072,0.42506837402809866,0.6012244903161815,0.9569120907382066,0.9894751068306993,0.9538047270957503,1.0,0.9377427168122444,0.943077621839607
q73,gte,0.8197894853311374,0.6499543881166758,0.4453845432984611,0.27043155407340796,0.22368144349843003,0.3638883501656426,0.3591486284670623,0.5568619837431482,0.9607068005162379,0.9509421247456751,0.9550150737597083,1.0,1.0,0.9186335185623895
q74,gte,0.8594215628186203,0.6796166089889558,0.44662778845395,0.25899624918251224,0.22147833918152873,0.3890695159454026,0.3762459211724915,0.5478488465832047,0.8947637101062659,0.9891027125925833,0.9237028498156683,0.9654598469190425,0.960303383498609,0.8980920102798956
q75,gte,0.8885020085762201,0.6908048966481889,0.46432285221600755,0.2749867674707903,0.18700396304762076,0.4032479553206122,0.4439029940270623,0.5973925225941522,0.9129532758952702,0.9950507594754021,0.9983726536313636,1.0,0.9507422560854397,0.9504277729439173
q76,gte,0.8202242254714511,0.7450986184909383,0.48760804283932097,0.31266665702893465,0.2089615250184788,0.3494253498755105,0.4415177143753738,0.5543439536064547,0.9282002170914885,0.974165654435811,1.0,1.0,0.9995385308888172,0.9629646568366537
q77,gte,0.8848310366980298,0.6918437272662772,0.4476173911138877,0.3062321975299117,0.1555697344640068,0.37632328530715403,0.4578859523459104,0.5371817629258208,0.8744229694876139,0.9787977678204983,0.9889028905424452,0.9284275325428412,0.9632479104208965,0.9713881418448994
q78,gte,0.9117755341506104,0.6442316746939436,0.42671377342929523,0.24602028630634803,0.16871230536525295,0.3890047660970053,0.44435796227873076,0.5243987634427668,0.9825170706996701,0.9550453515128489,0.9275752909611291,0.935684405088538,0.9268362174143193,0.9837288108892823
q79,gte,0.823332935678237,0.7007791501253047,0.44461798667113517,0.2912623390351072,0.11752273997327292,0.37516410501711006,0.4284760919024436,0.5461024063579556,0.9176320031979589,0.9402062191948108,0.9883967625024148,1.0,0.9745407281785871,0.9669550187491688
q80,gte,0.8690490142498136,0.6848578183531663,0.47401925851130644,0.25765915723306193,0.12868263693239645,0.2970328749011994,0.4403852728173214,0.5843887605134003,0.9050945888849374,0.9662925122827007,0.9748795357805418,0.9971824051175142,0.9395880570795236,0.9721599137578281
q81,gte,0.8505233225975414,0.6624797440174793,0.41143508578756044,0.24501834352904733,0.19432228738269466,0.37237977410941314,0.40333976820154627,0.5870669965798976,0.9777888000895626,0.9330509119154984,0.9750306154860805,0.979237192711652,1.0,1.0
q82,gte,0.830351885330174,0.680256142572834,0.463928957275259,0.2515922674708379,0.1097600611667974,0.37151058648780916,0.4093494092690821,0.5593402604104802,0.8817774512042206,0.9418303853107477,0.9250488787052206,1.0,0.885689304963482,1.0
q83,gte,0.8978634578301659,0.7007698529098421,0.44093370302096985,0.2812634699230801,0.13465440250260424,0.326858430035358,0.4140384368174495,0.5626442294350745,0.9361672766267314,0.9676624293309583,0.9444141540634824,0.9813329112558535,0.9395696223417348,1.0
q84,gte,0.8606227438364183,0.6633327608876545,0.3911597783692932,0.2707791172287458,0.17783372865461394,0.3215266153060792,0.42068499873038173,0.5497523043580645,0.8745499125820744,0.9830256643228396,0.9852413720062587,0.9627734495051782,0.943727338936739,1.0
q85,gte,0.8657704213078659,0.6786850133160242,0.4590513660013983,0.2800500818586624,0.1344821790174994,0.35541327480595536,0.3994595983550844,0.5580911882447276,0.9347564625944884,0.9588494801000786,0.9521146648800201,0.9774429514672687,0.9915724791380814,1.0
q86,gte,0.83180847087273,0.6805328073243874,0.4614328419820351,0.30388109223683824,0.1720816502804808,0.3119091476166528,0.3801867916670615,0.5905484181614533,0.9477132973351161,0.9369823179127742,0.9020544866610676,0.9967137004845918,0.954510743260247,0.9766526889436064
q87,gte,0.8468518140163218,0.6779700710926346,0.4564456182724392,0.18773631820448408,0.1653860834622124,0.37160549859042047,0.3912334748672797,0.5851009488351628,0.9343970647679267,0.9610840561484478,0.96378914843933,0.9701478570538941,0.9532558196644678,1.0
q88,gte,0.8918571174151266,0.7174044472893233,0.4555445895710253,0.26061325966268384,0.18148897240013545,0.3996778834827715,0.40718847386943074,0.6098130153332949,0.9203783642287222,0.9382340887530282,0.99428979755541,0.9848151803771054,0.9058406400919619,0.9805331186293943
q89,gte,0.8701212962075434,0.6397861644864625,0.451333826690435,0.2219145902718386,0.16067844454766878,0.35497033551343793,0.3927254127072565,0.5582072491531489,0.9307718050126152,0.9804598230710634,0.9368782930553756,0.9640496441570701,1.0,0.9752520126323297
q90,gte,0.8580817567372259,0.6801891478007778,0.4693303988455228,0.3161133050514905,0.1581384725224498,0.4061069972935388,0.38148678586857493,0.6271103942732081,0.8935267268004533,0.9393891816777327,0.9354886062153993,0.9859013093194958,0.9811793950519365,0.9986726995645897
q91,gte,0.8612119875412476,0.6762431337450479,0.45019293046170045,0.30287938735215014,0.15017138286659504,0.35587599888470806,0.3962488392070215,0.5719044030971112,0.9209490014674765,0.9787735127885412,0.9780949559922144,1.0,0.9682347547395587,0.956209697487551
q92,gte,0.9106848161287533,0.734382522484806,0.445375476002043,0.28534869138669083,0.19461916583969735,0.3352323020875872,0.4072750189920922,0.5929875682293885,0.9480511529783984,1.0,0.9212912414992439,0.9822079970848561,1.0,0.974229285337822
q93,gte,0.8353602559115975,0.6608253584412459,0.45156083386358725,0.25907610315648755,0.18278072829424127,0.34907832108966963,0.3725703872748767,0.5873445796236595,0.9354994939754733,0.9572798198860728,0.936949375428965,0.992608512589478,0.9646353732107222,0.997392192590644
q94,gte,0.8646946461085289,0.6920215789156313,0.4381384298820516,0.2847893321265313,0.19361312347799847,0.36839687169331686,0.39297997686817043,0.5727278585523905,0.924494817069163,0.9292734752309648,0.9422410964735597,0.9739027159893875,1.0,0.98913419134483
q95,gte,0.8654511251649447,0.6761931179437355,0.4485440038218331,0.3110057175584482,0.19299316925011836,0.3551258676689582,0.3854442588492147,0.5161101043705577,0.9209441537013432,0.9607268462800138,0.9345869787528212,0.9955334379158426,0.9627055303085038,1.0
q96,gte,0.8651021086992547,0.7015796878477435,0.4339717403396982,0.29519713871827724,0.10558827009947594,0.3285600773397328,0.42350657026759353,0.5735073943211231,0.9274994438475247,0.9425528672741258,0.933445853445304,0.9278453754575323,1.0,1.0
q97,gte,0.8438511634741678,0.7065704623966785,0.5138293470573065,0.2765020618547077,0.17996813899708192,0.3945584947030335,0.43109862630306406,0.5730474876493434,0.8970401871931738,0.9571659781320182,0.9758780166475736,0.9691239549675782,0.9935838268513166,0.9658489053290559
q98,gte,0.8976960306907823,0.6910365869117515,0.4173023840246416,0.2940766602651246,0.11011298252933857,0.36168933446846635,0.3782455684977475,0.5792176110836837,0.9882546142151406,0.888338746806422,0.9664157310760728,0.9894608601960112,1.0,0.9643546473245808
q99,gte,0.8738964830702399,0.7010358025248128,0.449384366972486,0.35965789884852506,0.16267166058876176,0.3778576885557766,0.39365639353614296,0.5828399896545298,0.9647802903027556,0.96050644260419,0.968290036207069,1.0,1.0,0.9704913662492337
q100,gte,0.8615378309718563,0.6582490845442881,0.44966495867919415,0.25409083201600785,0.18796353399596039,0.3667289305855301,0.4036600426318803,0.5853143989839088,0.9560681393811912,0.9285602988862129,0.9875615194227486,0.9962438786790465,0.963090734078924,0.9646639633759001
q1,jina4,0.9282958219303533,0.6674716349377723,0.4846141121741292,0.28586592350057366,0.16261895443255658,0.3945880748205,0.470298165052179,0.5260778476401459,0.934778582333115,1.0,0.9829590957225867,1.0,0.9528202247714023,0.9949120842386009
q2,jina4,0.9197160148552306,0.6636882301760614,0.4690995816046007,0.24407785370780033,0.19184611800156312,0.4228882005365791,0.5519825139494097,0.5147879289799625,0.9881652406118571,0.9836103771489351,0.9978272896302965,0.9187834975801086,0.9278585235353306,0.9777663588323098
q3,jina4,0.8544903249709164,0.613361517281219,0.4949961431081776,0.29160962440883714,0.2026376456780046,0.4611952729258387,0.4726723258917889,0.5330217353914165,0.9158619271956658,0.963960336331248,0.9973836198833737,1.0,0.9741702086807078,0.9851286194947069
q4,jina4,0.9141422571074005,0.6687433958940361,0.5189539651382953,0.29210607300962993,0.2029127805313044,0.41533081584168935,0.5096146327292823,0.5169616443699184,0.974281120216296,0.9949106093609308,0.9867172344889141,0.9835932892864812,0.9704663755058736,0.9987798403942437
q5,jina4,0.9301491978612668,0.6668344342354066,0.4550626268888408,0.25555550695051543,0.19776314817216303,0.4489066404537172,0.49818069809628296,0.5440809184647067,0.9715947192431835,0.9804730638185616,0.985221030487985,0.9851501700617118,0.9520350591196637,0.9803366570043714
q6,jina4,0.8335490752880744,0.7150555856881724,0.45535852849821523,0.28804032894614684,0.18796734981790686,0.42703652272010734,0.4220722457179112,0.4874073975790117,1.0,0.9728386843514494,1.0,0.9521315214576879,1.0,0.9683194871872118
q7,jina4,0.8765768826214984,0.6814670535852418,0.4922399012595647,0.2773726172493596,0.2297754986557488,0.41009170254863686,0.4645951885780069,0.49804039709280556,0.934514238443245,0.9663208890511041,1.0,0.9708673043605829,0.9497117765128151,0.9598970405309685
q8,jina4,0.8723410535956294,0.6752173535442003,0.5100540259644946,0.3183331400846359,0.20574480655793398,0.4212513943099578,0.49634526776930277,0.5353452987208462,1.0,0.9896069294126562,0.9604564684252526,1.0,0.9228725605692376,0.9851327993795579
q9,jina4,0.8006434224705635,0.6787658276640703,0.48274231208735946,0.26956803687075254,0.2036816370657141,0.44094118491921913,0.47358460611967357,0.5169946649475888,0.9769684376951078,1.0,0.99964568799653,1.0,0.9781858692075589,0.9987798403942437
q10,jina4,0.8653145532556376,0.6661959349964708,0.5015666613417096,0.2554481539795807,0.23931842538068107,0.4110720401817393,0.48010118490241005,0.5330097847983979,1.0,1.0,0.9298175914407014,0.9765401215923802,0.99413489287346,0.9802399308510181
q11,jina4,0.8590596187142491,0.6785338525728577,0.45155652701215093,0.29141721709278096,0.17953958199076533,0.4299186990463985,0.5043679788556168,0.4939044183192416,0.9632945697440272,0.9465378400425395,1.0,1.0,0.990489292787436,0.9737733611753825
q12,jina4,0.8665895014768509,0.6543282420894495,0.5046197602033846,0.22789644005218207,0.19902718642365022,0.4278540899620551,0.49895586314541107,0.5035831159849283,0.9782221971802085,0.9880740817162227,1.0,0.9910381408851923,0.9792131389227653,0.9623088923600318
q13,jina4,0.8526620395014288,0.6730508343838948,0.5327101496017206,0.2664717054434863,0.22694322919201357,0.4062177681841412,0.523571877419591,0.5276378110360018,0.98251868965617,0.9272793074335939,0.9726154587333953,0.9607986083411812,0.9451624016553596,0.9877323329936241
q14,jina4,0.8030931414845499,0.6646577998860211,0.48418797856202966,0.30012571311306374,0.20623586935525956,0.43442598500385643,0.5351309070022225,0.5291339523803358,1.0,0.9761277444581855,1.0,0.9860231016150783,0.9950481623081262,0.9987798403942437
q15,jina4,0.869445425752163,0.648022086085713,0.5359832282384693,0.2473712957887006,0.16807719700865323,0.48467917566146956,0.5405289602100438,0.46029192472989766,1.0,0.9522680249604805,0.9605422429097122,0.9862844615005477,0.9708392115645323,0.9955790465455145
